CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,RFM_Segment
15472,113,1,371.56,2,2,2,222,Others
15473,14,7,1771.2,4,4,4,444,Champions
15475,77,1,454.11,2,2,2,222,Others
15478,40,2,1399.92,3,3,3,333,Potential Loyalist
15480,116,1,905.5,2,2,3,223,Others
15482,16,12,10879.76,4,4,4,444,Champions
15483,161,4,225.26,3,1,2,132,Others
15484,1,4,3590.41,3,4,4,434,Loyal
15485,30,3,2564.5,3,3,4,334,Potential Loyalist
15488,93,1,91.32,2,2,1,221,Others
15489,23,3,1134.28,3,3,3,333,Potential Loyalist
15491,95,6,3100.09,4,2,4,244,Others
15492,28,2,659.4599999999999,3,3,3,333,Potential Loyalist
15493,33,5,1953.41,4,3,4,344,Potential Loyalist
15494,21,2,1280.58,3,3,3,333,Potential Loyalist
15497,18,2,1262.2,3,4,3,433,Loyal
15498,3,27,13316.4,4,4,4,444,Champions
15500,8,4,1131.56,3,4,3,433,Loyal
15502,16,12,10384.93,4,4,4,444,Champions
15503,363,1,141.04,2,1,2,122,Others
15504,81,1,52.83,2,2,1,221,Others
15505,53,5,3610.96,4,2,4,244,Others
15506,23,3,972.08,3,3,3,333,Potential Loyalist
15507,172,1,475.86,2,1,2,122,Others
15508,189,6,1000.27,4,1,3,143,At-Risk
15510,331,1,250.0,2,1,2,122,Others
15511,12,5,900.53,4,4,3,443,Loyal
15512,156,2,121.0,3,1,2,132,Others
15513,33,19,14758.22,4,3,4,344,Potential Loyalist
15514,12,11,4023.72,4,4,4,444,Champions
15516,45,3,62.43,3,3,1,331,Potential Loyalist
15517,233,1,267.03,2,1,2,122,Others
15518,64,8,1921.55,4,2,4,244,Others
15520,2,1,343.5,2,4,2,422,Others
15521,40,8,3000.2,4,3,4,344,Potential Loyalist
15522,33,2,397.99,3,3,2,332,Potential Loyalist
15523,84,1,412.0100000000001,2,2,2,222,Others
15524,25,1,440.0,2,3,2,322,Others
15525,2,3,734.37,3,4,3,433,Loyal
15526,33,2,148.44,3,3,2,332,Potential Loyalist
15527,19,8,2428.53,4,3,4,344,Potential Loyalist
15528,254,1,229.33,2,1,2,122,Others
15529,23,11,3962.6,4,3,4,344,Potential Loyalist
15530,22,4,1497.31,3,3,3,333,Potential Loyalist
15531,8,2,1972.39,3,4,4,434,Loyal
15532,25,4,1564.73,3,3,4,334,Potential Loyalist
15533,19,3,807.57,3,3,3,333,Potential Loyalist
15535,173,4,502.9,3,1,3,133,At-Risk
15537,163,1,110.92,2,1,2,122,Others
15539,7,1,538.46,2,4,3,423,Others
15540,11,1,213.3,2,4,2,422,Others
15541,114,1,85.13000000000001,2,2,1,221,Others
15543,288,1,127.86,2,1,2,122,Others
15544,9,9,3546.71,4,4,4,444,Champions
15545,54,2,288.96999999999997,3,2,2,232,Others
15547,7,14,4910.6,4,4,4,444,Champions
15549,77,3,1681.46,3,2,4,234,Others
15550,4,4,575.63,3,4,3,433,Loyal
15551,37,1,436.06,2,3,2,322,Others
15552,217,1,90.12,2,1,1,121,Others
15553,60,1,428.93,2,2,2,222,Others
15554,278,1,217.2,2,1,2,122,Others
15555,12,16,4794.86,4,4,4,444,Champions
15556,24,1,279.77,2,3,2,322,Others
15557,29,1,468.91,2,3,2,322,Others
15561,12,4,800.5899999999999,3,4,3,433,Loyal
15562,352,1,134.55,2,1,2,122,Others
15563,22,4,1400.44,3,3,3,333,Potential Loyalist
15565,50,2,173.16000000000005,3,3,2,332,Potential Loyalist
15567,19,1,186.01,2,3,2,322,Others
15568,3,3,758.29,3,4,3,433,Loyal
15569,104,5,1375.71,4,2,3,243,Others
15570,7,12,4148.82,4,4,4,444,Champions
15571,12,4,650.4300000000001,3,4,3,433,Loyal
15572,5,7,2533.42,4,4,4,444,Champions
15573,32,2,591.1899999999999,3,3,3,333,Potential Loyalist
15574,178,4,675.64,3,1,3,133,At-Risk
15576,38,1,921.37,2,3,3,323,Others
15577,151,3,258.88,3,1,2,132,Others
15578,162,1,127.1,2,1,2,122,Others
15579,69,2,327.6,3,2,2,232,Others
15581,121,13,3675.77,4,2,4,244,Others
15582,25,3,682.9100000000001,3,3,3,333,Potential Loyalist
15584,24,4,720.86,3,3,3,333,Potential Loyalist
15585,177,1,455.3,2,1,2,122,Others
15587,50,4,913.68,3,3,3,333,Potential Loyalist
15589,256,3,478.53,3,1,2,132,Others
15592,47,1,388.58,2,3,2,322,Others
15593,71,1,199.8,2,2,2,222,Others
15594,16,5,1771.78,4,4,4,444,Champions
15596,101,5,1406.59,4,2,3,243,Others
15597,35,1,324.57,2,3,2,322,Others
15598,53,1,240.68,2,2,2,222,Others
15599,27,2,761.74,3,3,3,333,Potential Loyalist
15601,11,14,6776.56,4,4,4,444,Champions
15602,8,9,1297.87,4,4,3,443,Loyal
15603,79,1,48.48,2,2,1,221,Others
15604,52,1,216.39,2,2,2,222,Others
15605,36,5,1198.23,4,3,3,343,Potential Loyalist
15606,61,9,2920.16,4,2,4,244,Others
15607,337,1,104.76,2,1,2,122,Others
15608,28,4,1093.68,3,3,3,333,Potential Loyalist
15609,184,1,298.48,2,1,2,122,Others
15610,52,1,112.46,2,2,2,222,Others
15611,10,13,1591.45,4,4,4,444,Champions
15612,36,2,195.15,3,3,2,332,Potential Loyalist
15615,10,23,10399.74,4,4,4,444,Champions
15618,33,4,776.851,3,3,3,333,Potential Loyalist
15619,11,1,336.4,2,4,2,422,Others
15620,57,3,1553.18,3,2,4,234,Others
15621,4,4,1293.03,3,4,3,433,Loyal
15622,43,9,3709.56,4,3,4,344,Potential Loyalist
15623,141,1,301.03,2,2,2,222,Others
15624,117,4,588.13,3,2,3,233,Others
15625,104,4,1534.26,3,2,4,234,Others
15626,75,2,675.8,3,2,3,233,Others
15628,5,9,2870.24,4,4,4,444,Champions
15630,45,2,1186.35,3,3,3,333,Potential Loyalist
15632,16,8,3285.31,4,4,4,444,Champions
15634,17,1,243.55,2,4,2,422,Others
15636,90,2,724.76,3,2,3,233,Others
15637,53,1,223.36,2,2,2,222,Others
15639,134,1,425.32,2,2,2,222,Others
15640,4,15,12416.11,4,4,4,444,Champions
15641,105,4,1887.2,3,2,4,234,Others
15643,192,3,664.0,3,1,3,133,At-Risk
15644,166,4,803.54,3,1,3,133,At-Risk
15645,19,1,612.01,2,3,3,323,Others
15646,158,3,447.64,3,1,2,132,Others
15648,204,2,639.5,3,1,3,133,At-Risk
15649,336,2,816.0,3,1,3,133,At-Risk
15651,37,3,646.3,3,3,3,333,Potential Loyalist
15652,91,1,337.74,2,2,2,222,Others
15653,93,2,877.44,3,2,3,233,Others
15654,9,2,922.53,3,4,3,433,Loyal
15655,243,1,560.6700000000001,2,1,3,123,At-Risk
15656,45,4,748.5,3,3,3,333,Potential Loyalist
15657,23,1,30.0,2,3,1,321,Others
15658,190,5,1024.1,4,1,3,143,At-Risk
15659,44,1,306.45,2,3,2,322,Others
15660,25,9,1600.86,4,3,4,344,Potential Loyalist
15661,317,2,309.8,3,1,2,132,Others
15663,106,1,138.14,2,2,2,222,Others
15664,51,1,386.43,2,3,2,322,Others
15665,168,2,2222.21,3,1,4,134,At-Risk
15667,40,1,301.32,2,3,2,322,Others
15668,218,1,76.32000000000001,2,1,1,121,Others
15669,40,4,684.34,3,3,3,333,Potential Loyalist
15670,297,1,173.05,2,1,2,122,Others
15671,19,7,2657.13,4,3,4,344,Potential Loyalist
15673,88,4,2726.23,3,2,4,234,Others
15674,73,5,2446.6,4,2,4,244,Others
15675,81,3,323.69,3,2,2,232,Others
15676,19,3,3435.76,3,3,4,334,Potential Loyalist
15677,49,1,657.23,2,3,3,323,Others
15678,53,1,352.7,2,2,2,222,Others
15679,24,4,781.28,3,3,3,333,Potential Loyalist
15680,9,3,1333.68,3,4,3,433,Loyal
15681,25,5,1426.16,4,3,3,343,Potential Loyalist
15683,117,1,193.75,2,2,2,222,Others
15687,9,9,2993.1,4,4,4,444,Champions
15689,120,2,254.1,3,2,2,232,Others
15690,4,2,239.76,3,4,2,432,Loyal
15691,252,1,136.8,2,1,2,122,Others
15692,28,1,191.04,2,3,2,322,Others
15694,1,14,6479.4,4,4,4,444,Champions
15695,267,2,409.98,3,1,2,132,Others
15696,33,8,2711.11,4,3,4,344,Potential Loyalist
15699,18,1,309.65,2,4,2,422,Others
15700,172,2,696.68,3,1,3,133,At-Risk
15701,2,4,1529.0,3,4,4,434,Loyal
15703,265,1,211.5,2,1,2,122,Others
15704,140,4,2293.62,3,2,4,234,Others
15705,201,1,143.1,2,1,2,122,Others
15706,64,4,1060.56,3,2,3,233,Others
15707,35,4,916.98,3,3,3,333,Potential Loyalist
15708,41,7,3235.25,4,3,4,344,Potential Loyalist
15709,284,1,133.25,2,1,2,122,Others
15712,9,5,1072.36,4,4,3,443,Loyal
15713,143,2,356.7,3,1,2,132,Others
15714,12,2,330.03000000000003,3,4,2,432,Loyal
15716,146,4,1101.11,3,1,3,133,At-Risk
15717,234,1,150.3,2,1,2,122,Others
15719,33,13,5030.07,4,3,4,344,Potential Loyalist
15720,24,1,598.73,2,3,3,323,Others
15721,12,1,471.4,2,4,2,422,Others
15722,36,5,2211.21,4,3,4,344,Potential Loyalist
15723,365,1,190.7,2,1,2,122,Others
15724,201,2,218.25,3,1,2,132,Others
15725,15,1,415.25,2,4,2,422,Others
15727,17,7,5159.06,4,4,4,444,Champions
15729,213,1,85.0,2,1,1,121,Others
15730,66,3,1120.88,3,2,3,233,Others
15732,212,2,294.12,3,1,2,132,Others
15733,283,1,162.3,2,1,2,122,Others
15734,115,2,1339.45,3,2,3,233,Others
15737,15,8,1188.12,4,4,3,443,Loyal
15738,19,16,4812.42,4,3,4,344,Potential Loyalist
15739,66,1,449.12,2,2,2,222,Others
15740,49,1,154.88,2,3,2,322,Others
15743,16,4,775.96,3,4,3,433,Loyal
15744,78,1,34.8,2,2,1,221,Others
15745,19,4,1094.59,3,3,3,333,Potential Loyalist
15746,134,1,196.88,2,2,2,222,Others
15747,13,3,946.64,3,4,3,433,Loyal
15748,40,1,144.36,2,3,2,322,Others
15749,235,3,44534.3,3,1,4,134,At-Risk
15750,3,8,2463.05,4,4,4,444,Champions
15752,40,7,2626.6,4,3,4,344,Potential Loyalist
15753,305,1,79.2,2,1,1,121,Others
15754,51,3,458.57,3,3,2,332,Potential Loyalist
15755,10,6,2364.25,4,4,4,444,Champions
15756,61,4,528.01,3,2,3,233,Others
15757,66,2,714.42,3,2,3,233,Others
15758,25,1,205.25,2,3,2,322,Others
15759,218,3,253.04,3,1,2,132,Others
15762,65,2,583.75,3,2,3,233,Others
15763,32,2,1086.92,3,3,3,333,Potential Loyalist
15764,88,6,3279.97,4,2,4,244,Others
15766,64,1,315.06,2,2,2,222,Others
15768,116,3,621.8299999999999,3,2,3,233,Others
15769,7,26,56252.72,4,4,4,444,Champions
15773,6,1,635.6800000000001,2,4,3,423,Others
15774,69,1,270.8,2,2,2,222,Others
15775,245,1,104.9,2,1,2,122,Others
15776,133,1,241.62,2,2,2,222,Others
15777,241,4,1047.11,3,1,3,133,At-Risk
15780,184,3,475.28,3,1,2,132,Others
15781,25,3,345.46,3,3,2,332,Potential Loyalist
15782,10,3,2614.74,3,4,4,434,Loyal
15783,11,1,246.3,2,4,2,422,Others
15785,33,5,2328.9700000000003,4,3,4,344,Potential Loyalist
15786,46,3,4919.0,3,3,4,334,Potential Loyalist
15787,26,3,933.26,3,3,3,333,Potential Loyalist
15789,358,1,351.3,2,1,2,122,Others
15790,10,1,218.75,2,4,2,422,Others
15791,44,2,1612.69,3,3,4,334,Potential Loyalist
15793,15,3,965.61,3,4,3,433,Loyal
15795,150,1,610.01,2,1,3,123,At-Risk
15796,1,8,2708.61,4,4,4,444,Champions
15797,113,4,2207.4,3,2,4,234,Others
15799,76,3,884.14,3,2,3,233,Others
15800,107,2,696.89,3,2,3,233,Others
15801,46,3,1063.95,3,3,3,333,Potential Loyalist
15802,143,1,451.42,2,1,2,122,Others
15803,51,1,415.8200000000001,2,3,2,322,Others
15804,1,13,4206.39,4,4,4,444,Champions
15805,23,17,5488.18,4,3,4,344,Potential Loyalist
15806,46,3,784.58,3,3,3,333,Potential Loyalist
15807,50,3,903.9,3,3,3,333,Potential Loyalist
15808,306,4,3651.27,3,1,4,134,At-Risk
15809,36,5,515.77,4,3,3,343,Potential Loyalist
15810,79,4,1391.98,3,2,3,233,Others
15811,22,6,2218.62,4,3,4,344,Potential Loyalist
15812,107,5,1801.14,4,2,4,244,Others
15813,208,2,1303.91,3,1,3,133,At-Risk
15814,17,4,1945.33,3,4,4,434,Loyal
15815,64,5,2100.6,4,2,4,244,Others
15819,49,4,1905.45,3,3,4,334,Potential Loyalist
15820,320,1,206.98,2,1,2,122,Others
15821,44,2,570.96,3,3,3,333,Potential Loyalist
15822,3,2,885.47,3,4,3,433,Loyal
15823,372,1,15.0,2,1,1,121,Others
15825,172,1,532.94,2,1,3,123,At-Risk
15826,56,3,1654.31,3,2,4,234,Others
15827,73,14,1836.09,4,2,4,244,Others
15829,99,2,636.14,3,2,3,233,Others
15830,38,1,576.0,2,3,3,323,Others
15831,58,3,794.64,3,2,3,233,Others
15832,254,1,836.79,2,1,3,123,At-Risk
15834,70,4,2225.15,3,2,4,234,Others
15835,44,4,954.09,3,3,3,333,Potential Loyalist
15836,50,1,137.37,2,3,2,322,Others
15837,65,1,391.98,2,2,2,222,Others
15838,11,19,33643.08,4,4,4,444,Champions
15839,33,3,1048.49,3,3,3,333,Potential Loyalist
15840,59,2,355.56,3,2,2,232,Others
15841,73,4,1224.06,3,2,3,233,Others
15843,304,1,118.95,2,1,2,122,Others
15844,46,1,130.73999999999998,2,3,2,322,Others
15845,18,8,3711.77,4,4,4,444,Champions
15847,38,2,389.27,3,3,2,332,Potential Loyalist
15850,19,2,234.88,3,3,2,332,Potential Loyalist
15852,187,2,160.71,3,1,2,132,Others
15853,52,1,110.8,2,2,2,222,Others
15854,4,12,2969.12,4,4,4,444,Champions
15855,137,5,712.24,4,2,3,243,Others
15856,4,27,16143.64,4,4,4,444,Champions
15857,19,1,297.0,2,3,2,322,Others
15858,16,5,1427.57,4,4,3,443,Loyal
15860,41,8,965.16,4,3,3,343,Potential Loyalist
15861,12,8,3146.92,4,4,4,444,Champions
15862,8,4,832.88,3,4,3,433,Loyal
15863,26,2,68.84,3,3,1,331,Potential Loyalist
15864,22,6,1936.32,4,3,4,344,Potential Loyalist
15865,41,3,895.13,3,3,3,333,Potential Loyalist
15866,101,1,211.89,2,2,2,222,Others
15867,5,15,3810.14,4,4,4,444,Champions
15869,277,2,149.64,3,1,2,132,Others
15870,33,1,351.44,2,3,2,322,Others
15872,15,2,316.25,3,4,2,432,Loyal
15874,64,7,4405.88,4,2,4,244,Others
15877,2,2,490.33,3,4,2,432,Loyal
15880,369,1,329.03000000000003,2,1,2,122,Others
15881,312,5,501.39,4,1,3,143,At-Risk
15882,199,4,516.36,3,1,3,133,At-Risk
15883,2,2,396.48,3,4,2,432,Loyal
15885,93,3,379.35,3,2,2,232,Others
15886,60,1,181.09,2,2,2,222,Others
15888,81,1,168.31,2,2,2,222,Others
15889,157,2,420.07,3,1,2,132,Others
15891,227,1,511.68,2,1,3,123,At-Risk
15894,253,2,258.25,3,1,2,132,Others
15895,150,1,179.17,2,1,2,122,Others
15897,194,2,208.59,3,1,2,132,Others
15898,1,5,1383.83,4,4,3,443,Loyal
15899,369,1,56.25,2,1,1,121,Others
15900,24,1,337.28000000000003,2,3,2,322,Others
15901,17,3,351.73,3,4,2,432,Loyal
15903,10,7,5126.76,4,4,4,444,Champions
15904,8,1,164.68,2,4,2,422,Others
15906,20,7,1567.69,4,3,4,344,Potential Loyalist
15907,4,3,882.72,3,4,3,433,Loyal
15909,174,1,191.94,2,1,2,122,Others
15910,1,8,1228.88,4,4,3,443,Loyal
15912,178,2,264.62,3,1,2,132,Others
15916,16,8,1502.86,4,4,4,444,Champions
15917,248,1,123.1,2,1,2,122,Others
15918,191,2,334.23,3,1,2,132,Others
15919,20,2,525.69,3,3,3,333,Potential Loyalist
15920,154,4,167.5,3,1,2,132,Others
15921,173,1,323.03000000000003,2,1,2,122,Others
15922,373,1,369.5,2,1,2,122,Others
15923,373,1,127.08,2,1,2,122,Others
15925,194,1,207.15,2,1,2,122,Others
15930,67,1,426.63,2,2,2,222,Others
15932,4,8,2495.87,4,4,4,444,Champions
15933,21,3,1107.46,3,3,3,333,Potential Loyalist
15935,239,2,416.86,3,1,2,132,Others
15937,64,1,145.35,2,2,2,222,Others
15938,112,5,404.58,4,2,2,242,Others
15939,90,15,6115.01,4,2,4,244,Others
15940,311,1,35.8,2,1,1,121,Others
15942,134,1,337.44,2,2,2,222,Others
15944,277,1,325.1,2,1,2,122,Others
15945,365,1,181.0,2,1,2,122,Others
15947,83,1,1708.24,2,2,4,224,Others
15948,8,2,955.24,3,4,3,433,Loyal
15949,17,2,364.72,3,4,2,432,Loyal
15950,32,4,1744.71,3,3,4,334,Potential Loyalist
15951,9,2,708.22,3,4,3,433,Loyal
15952,34,4,781.91,3,3,3,333,Potential Loyalist
15953,15,8,1657.28,4,4,4,444,Champions
15955,24,14,4416.26,4,3,4,344,Potential Loyalist
15957,32,1,428.89,2,3,2,322,Others
15958,74,1,104.35,2,2,2,222,Others
15963,20,2,470.76,3,3,2,332,Potential Loyalist
15965,17,4,808.87,3,4,3,433,Loyal
15967,23,2,397.68,3,3,2,332,Potential Loyalist
15969,3,3,666.1,3,4,3,433,Loyal
15970,304,1,314.09999999999997,2,1,2,122,Others
15971,18,12,4199.85,4,4,4,444,Champions
15973,367,1,307.82000000000005,2,1,2,122,Others
15974,39,7,3442.15,4,3,4,344,Potential Loyalist
15975,84,1,371.01,2,2,2,222,Others
15976,165,2,427.64,3,1,2,132,Others
15977,17,2,1054.73,3,4,3,433,Loyal
15978,77,1,1098.78,2,2,3,223,Others
15980,89,3,2398.86,3,2,4,234,Others
15981,25,8,3408.48,4,3,4,344,Potential Loyalist
15983,22,4,1465.12,3,3,3,333,Potential Loyalist
15984,3,10,2780.63,4,4,4,444,Champions
15985,123,2,1142.42,3,2,3,233,Others
15986,30,1,168.11999999999998,2,3,2,322,Others
15987,12,7,1432.77,4,4,3,443,Loyal
15988,19,1,156.78,2,3,2,322,Others
15990,44,2,792.11,3,3,3,333,Potential Loyalist
15992,4,1,41.989999999999995,2,4,1,421,Others
15993,9,7,2777.67,4,4,4,444,Champions
15994,55,1,414.27,2,2,2,222,Others
15996,88,6,1032.58,4,2,3,243,Others
15998,37,5,3080.22,4,3,4,344,Potential Loyalist
16000,3,3,12393.7,3,4,4,434,Loyal
16003,30,5,2735.37,4,3,4,344,Potential Loyalist
16005,12,4,578.71,3,4,3,433,Loyal
16006,211,1,101.4,2,1,2,122,Others
16007,48,4,1693.81,3,3,4,334,Potential Loyalist
16008,24,3,478.78,3,3,2,332,Potential Loyalist
16009,22,4,972.11,3,3,3,333,Potential Loyalist
16010,246,3,392.4,3,1,2,132,Others
16011,8,16,3352.96,4,4,4,444,Champions
16012,35,3,1415.29,3,3,3,333,Potential Loyalist
16013,4,47,37130.6,4,4,4,444,Champions
16014,38,3,646.83,3,3,3,333,Potential Loyalist
16015,4,3,704.55,3,4,3,433,Loyal
16016,3,8,1465.51,4,4,3,443,Loyal
16017,47,1,211.88,2,3,2,322,Others
16018,39,2,408.9,3,3,2,332,Potential Loyalist
16019,47,9,3786.24,4,3,4,344,Potential Loyalist
16020,17,3,851.01,3,4,3,433,Loyal
16022,260,1,602.63,2,1,3,123,At-Risk
16023,46,3,719.8100000000001,3,3,3,333,Potential Loyalist
16024,12,1,251.03,2,4,2,422,Others
16025,30,1,439.66,2,3,2,322,Others
16026,43,1,236.09,2,3,2,322,Others
16027,92,6,934.62,4,2,3,243,Others
16029,39,63,80850.84,4,3,4,344,Potential Loyalist
16030,310,1,331.24,2,1,2,122,Others
16031,92,2,547.9,3,2,3,233,Others
16033,6,20,8778.82,4,4,4,444,Champions
16034,196,3,437.7,3,1,2,132,Others
16036,87,2,758.9200000000001,3,2,3,233,Others
16037,270,3,855.02,3,1,3,133,At-Risk
16038,8,3,471.78,3,4,2,432,Loyal
16040,65,3,1313.55,3,2,3,233,Others
16041,31,3,3166.4,3,3,4,334,Potential Loyalist
16042,22,5,1177.47,4,3,3,343,Potential Loyalist
16043,38,4,773.99,3,3,3,333,Potential Loyalist
16045,120,4,1340.7,3,2,3,233,Others
16048,373,2,256.44,3,1,2,132,Others
16049,40,3,1074.81,3,3,3,333,Potential Loyalist
16050,174,1,137.9,2,1,2,122,Others
16052,54,1,362.06,2,2,2,222,Others
16053,33,2,1511.95,3,3,4,334,Potential Loyalist
16054,145,1,783.9,2,1,3,123,At-Risk
16055,221,1,134.8,2,1,2,122,Others
16056,45,1,650.75,2,3,3,323,Others
16057,16,7,2263.12,4,4,4,444,Champions
16059,66,6,1453.16,4,2,3,243,Others
16062,10,4,1153.62,3,4,3,433,Loyal
16063,260,1,335.32,2,1,2,122,Others
16065,365,1,367.14,2,1,2,122,Others
16066,17,5,1521.04,4,4,4,444,Champions
16070,22,2,852.15,3,3,3,333,Potential Loyalist
16071,45,1,326.24,2,3,2,322,Others
16072,288,1,584.3199999999999,2,1,3,123,At-Risk
16073,297,1,122.4,2,1,2,122,Others
16076,3,10,2234.73,4,4,4,444,Champions
16078,284,1,79.2,2,1,1,121,Others
16079,17,3,1352.0,3,4,3,433,Loyal
16080,82,2,217.16,3,2,2,232,Others
16081,56,5,2799.42,4,2,4,244,Others
16083,101,2,1317.62,3,2,3,233,Others
16084,299,1,436.18,2,1,2,122,Others
16085,23,5,981.51,4,3,3,343,Potential Loyalist
16086,59,5,1121.39,4,2,3,243,Others
16091,155,2,315.06,3,1,2,132,Others
16092,115,3,817.86,3,2,3,233,Others
16093,107,1,17.0,2,2,1,221,Others
16094,12,4,1078.23,3,4,3,433,Loyal
16096,264,1,320.62,2,1,2,122,Others
16097,240,1,185.05,2,1,2,122,Others
16098,88,7,2005.63,4,2,4,244,Others
16099,50,3,731.9,3,3,3,333,Potential Loyalist
16101,71,1,1290.7,2,2,3,223,Others
16102,42,3,1842.14,3,3,4,334,Potential Loyalist
16103,7,6,1429.64,4,4,3,443,Loyal
16104,62,1,298.21,2,2,2,222,Others
16105,249,1,336.96,2,1,2,122,Others
16106,66,1,108.38,2,2,2,222,Others
16107,18,7,3204.1600000000003,4,4,4,444,Champions
16108,85,1,842.5,2,2,3,223,Others
16109,219,2,611.88,3,1,3,133,At-Risk
16110,45,3,1320.95,3,3,3,333,Potential Loyalist
16112,143,4,195.74,3,1,2,132,Others
16113,183,1,161.38,2,1,2,122,Others
16114,171,1,135.75000000000003,2,1,2,122,Others
16115,10,8,1660.88,4,4,4,444,Champions
16116,212,1,612.78,2,1,3,123,At-Risk
16117,190,1,232.21,2,1,2,122,Others
16119,8,2,423.36,3,4,2,432,Loyal
16120,59,4,1309.14,3,2,3,233,Others
16121,57,2,854.66,3,2,3,233,Others
16122,73,4,684.42,3,2,3,233,Others
16123,52,1,307.78,2,2,2,222,Others
16124,317,1,249.0,2,1,2,122,Others
16125,367,1,289.35,2,1,2,122,Others
16126,29,4,6287.77,3,3,4,334,Potential Loyalist
16127,39,1,656.25,2,3,3,323,Others
16128,18,5,1880.22,4,4,4,444,Champions
16131,52,6,3506.54,4,2,4,244,Others
16133,4,33,14589.04,4,4,4,444,Champions
16134,22,2,618.09,3,3,3,333,Potential Loyalist
16135,263,1,517.55,2,1,3,123,At-Risk
16136,60,3,709.38,3,2,3,233,Others
16139,19,3,635.41,3,3,3,333,Potential Loyalist
16140,66,2,725.1800000000001,3,2,3,233,Others
16141,88,1,620.4,2,2,3,223,Others
16142,250,1,535.34,2,1,3,123,At-Risk
16143,3,6,2424.94,4,4,4,444,Champions
16144,247,1,175.2,2,1,2,122,Others
16145,9,11,3799.49,4,4,4,444,Champions
16146,157,3,734.13,3,1,3,133,At-Risk
16147,134,1,375.0,2,2,2,222,Others
16148,296,1,76.32000000000001,2,1,1,121,Others
16149,5,2,280.52,3,4,2,432,Loyal
16150,43,5,2053.02,4,3,4,344,Potential Loyalist
16152,269,1,1829.04,2,1,4,124,At-Risk
16153,50,5,1824.23,4,3,4,344,Potential Loyalist
16156,9,9,3092.04,4,4,4,444,Champions
16157,16,3,656.69,3,4,3,433,Loyal
16159,282,1,348.2,2,1,2,122,Others
16160,65,2,1025.44,3,2,3,233,Others
16161,2,19,5533.67,4,4,4,444,Champions
16162,252,1,37.4,2,1,1,121,Others
16163,232,2,856.6,3,1,3,133,At-Risk
16164,17,3,822.48,3,4,3,433,Loyal
16168,11,27,3787.6,4,4,4,444,Champions
16169,8,4,1822.97,3,4,4,434,Loyal
16170,51,6,1885.05,4,3,4,344,Potential Loyalist
16171,59,1,73.19999999999999,2,2,1,221,Others
16172,95,5,1140.21,4,2,3,243,Others
16173,16,6,1418.32,4,4,3,443,Loyal
16174,126,3,1009.55,3,2,3,233,Others
16175,94,4,1037.59,3,2,3,233,Others
16177,50,1,331.95,2,3,2,322,Others
16178,138,1,197.9,2,2,2,222,Others
16179,61,1,215.83,2,2,2,222,Others
16180,100,8,10254.18,4,2,4,244,Others
16181,73,1,305.54,2,2,2,222,Others
16182,72,4,6617.65,3,2,4,234,Others
16183,67,1,338.71000000000004,2,2,2,222,Others
16184,64,6,1158.79,4,2,3,243,Others
16185,17,2,529.41,3,4,3,433,Loyal
16186,23,12,4006.94,4,3,4,344,Potential Loyalist
16187,32,15,6911.4400000000005,4,3,4,344,Potential Loyalist
16188,45,4,981.86,3,3,3,333,Potential Loyalist
16189,16,2,215.48,3,4,2,432,Loyal
16190,40,1,215.08,2,3,2,322,Others
16191,3,13,5180.52,4,4,4,444,Champions
16193,237,1,314.45,2,1,2,122,Others
16198,75,1,400.681,2,2,2,222,Others
16200,4,2,1068.87,3,4,3,433,Loyal
16201,3,4,1863.47,3,4,4,434,Loyal
16202,361,1,365.27,2,1,2,122,Others
16203,59,4,592.9,3,2,3,233,Others
16204,23,1,384.18,2,3,2,322,Others
16205,31,4,757.63,3,3,3,333,Potential Loyalist
16206,55,4,537.0600000000001,3,2,3,233,Others
16207,25,1,394.38,2,3,2,322,Others
16208,45,2,664.26,3,3,3,333,Potential Loyalist
16209,89,5,2262.62,4,2,4,244,Others
16210,2,18,21086.3,4,4,4,444,Champions
16211,89,1,547.02,2,2,3,223,Others
16212,19,2,690.34,3,3,3,333,Potential Loyalist
16213,79,1,159.0,2,2,2,222,Others
16214,171,3,1062.75,3,1,3,133,At-Risk
16215,81,1,242.35,2,2,2,222,Others
16216,267,1,914.93,2,1,3,123,At-Risk
16217,235,2,304.25,3,1,2,132,Others
16218,30,7,3084.68,4,3,4,344,Potential Loyalist
16221,37,3,860.86,3,3,3,333,Potential Loyalist
16222,318,1,773.55,2,1,3,123,At-Risk
16224,57,4,1295.3,3,2,3,233,Others
16225,45,5,1096.32,4,3,3,343,Potential Loyalist
16226,203,3,255.12,3,1,2,132,Others
16227,225,1,314.22,2,1,2,122,Others
16229,87,2,1010.6,3,2,3,233,Others
16230,190,2,542.03,3,1,3,133,At-Risk
16232,44,4,990.88,3,3,3,333,Potential Loyalist
16233,71,3,536.6800000000001,3,2,3,233,Others
16235,41,5,867.31,4,3,3,343,Potential Loyalist
16236,78,1,432.2,2,2,2,222,Others
16239,57,2,414.2,3,2,2,232,Others
16240,24,2,3718.8,3,3,4,334,Potential Loyalist
16241,10,13,2590.31,4,4,4,444,Champions
16242,8,7,3579.86,4,4,4,444,Champions
16243,34,2,409.1,3,3,2,332,Potential Loyalist
16244,212,2,1522.75,3,1,4,134,At-Risk
16245,24,3,1413.66,3,3,3,333,Potential Loyalist
16247,170,1,114.56,2,1,2,122,Others
